,flag_SF,same_srv_rate,dst_host_srv_count,logged_in,flag_S0,serror_rate,count,service_http,service_private,dst_host_count,class
24365,1,1.0,243,1,0,0.0,5,1,0,243,0
24366,1,1.0,2,0,0,0.0,2,0,0,255,1
24367,0,0.62,54,0,1,1.0,21,0,0,221,0
24368,1,1.0,255,1,0,0.0,11,1,0,23,1
24369,1,1.0,255,1,0,0.2,5,1,0,255,1
24370,1,1.0,2,0,0,0.0,2,0,0,255,1
24371,1,1.0,97,0,0,0.0,511,0,0,255,0
24372,1,1.0,33,1,0,0.0,1,0,0,18,1
24373,1,1.0,255,1,0,0.0,12,1,0,255,1
24374,1,1.0,255,1,0,0.0,10,1,0,90,1
24375,1,1.0,255,1,0,0.0,2,1,0,111,1
24376,0,0.02,4,0,1,1.0,148,0,0,255,0
24377,0,0.02,6,0,0,0.0,246,0,0,255,0
24378,0,1.0,255,0,0,0.0,1,1,0,125,1
24379,0,1.0,1,0,0,0.0,1,0,0,193,0
24380,0,0.1,9,0,1,1.0,87,0,0,255,0
24381,0,1.0,2,0,0,0.0,2,0,0,255,0
24382,0,0.07,16,0,1,1.0,225,0,0,255,0
24383,0,0.16,10,0,1,1.0,61,0,0,255,0
24384,1,0.5,59,0,0,0.0,2,0,0,62,1
24385,0,1.0,1,0,0,0.0,1,0,1,133,0
24386,0,0.14,17,0,1,1.0,121,0,0,255,0
24387,1,1.0,38,0,0,0.0,1,0,0,227,1
24388,1,0.5,4,1,0,0.0,4,0,0,6,1
24389,0,0.1,21,0,1,1.0,208,0,0,255,0
24390,1,1.0,255,1,0,0.0,27,1,0,255,1
24391,1,1.0,255,1,0,0.0,1,1,0,72,1
24392,1,0.03,14,0,0,0.0,31,0,0,255,1
24393,0,0.11,15,0,1,1.0,138,0,0,255,0
24394,1,0.08,12,0,0,0.0,26,0,0,255,1
24395,1,1.0,12,1,0,0.0,1,0,0,52,1
24396,0,0.06,6,0,1,1.0,135,0,1,255,0
24397,1,1.0,200,0,0,0.0,62,0,0,120,1
24398,1,1.0,157,1,0,0.0,1,0,0,114,1
24399,1,1.0,244,0,0,0.0,5,0,0,255,1
24400,1,1.0,255,1,0,0.0,16,1,0,174,1
24401,0,0.28,48,0,1,1.0,32,0,0,255,0
24402,1,1.0,143,0,0,0.0,511,0,0,255,0
24403,1,1.0,255,0,0,0.0,141,0,0,255,1
24404,1,1.0,48,1,0,0.0,1,0,0,237,1
24405,1,0.86,248,0,0,0.0,7,0,0,255,1
24406,1,1.0,101,1,0,0.0,8,0,0,114,1
24407,1,1.0,255,0,0,0.0,121,0,0,255,1
24408,0,0.05,5,0,1,1.0,105,0,0,255,0
24409,1,0.5,249,1,0,0.0,2,1,0,255,1
24410,1,1.0,255,1,0,0.0,8,1,0,206,1
24411,1,1.0,255,1,0,0.0,4,1,0,48,1
24412,0,1.0,1,0,0,0.0,1,0,1,255,0
24413,1,1.0,254,0,0,0.0,9,0,0,255,1
24414,1,1.0,219,1,0,0.0,3,1,0,219,1
24415,1,1.0,124,1,0,0.0,1,0,0,94,1
24416,1,1.0,255,1,0,0.0,7,1,0,255,1
24417,1,1.0,5,0,0,0.0,1,0,0,5,0
24418,0,1.0,255,0,0,0.0,1,1,0,196,1
24419,1,1.0,123,0,0,0.0,1,0,0,17,1
24420,1,1.0,25,1,0,0.0,1,1,0,7,1
24421,1,0.08,1,0,0,0.0,13,0,1,255,0
24422,1,1.0,49,0,0,0.0,49,0,1,121,0
24423,0,0.01,4,0,1,1.0,286,0,1,255,0
24424,1,1.0,255,1,0,0.0,14,1,0,141,1
24425,0,0.0,1,0,1,1.0,202,0,0,255,0
24426,1,1.0,255,1,0,0.0,4,1,0,255,1
24427,1,1.0,135,0,0,0.0,511,0,0,255,0
24428,1,1.0,255,1,0,0.0,1,1,0,3,1
24429,1,1.0,255,1,0,0.25,4,1,0,4,1
24430,0,0.1,15,0,1,1.0,157,0,0,255,0
24431,0,0.07,9,0,1,1.0,129,0,0,255,0
24432,0,0.05,13,0,1,1.0,287,0,0,255,0
24433,1,1.0,255,1,0,0.0,16,1,0,164,1
24434,0,0.08,14,0,0,0.0,173,0,1,255,0
24435,0,0.03,9,0,0,0.0,266,0,0,255,0
24436,0,0.01,2,0,1,1.0,240,0,0,255,0
24437,0,0.06,16,0,0,0.0,274,0,0,255,0
24438,1,1.0,236,0,0,0.0,196,0,0,255,1
24439,0,1.0,69,0,1,1.0,7,0,0,129,0
24440,1,1.0,255,1,0,0.0,13,1,0,255,1
24441,1,0.14,176,0,0,0.0,7,0,1,221,1
24442,0,0.21,22,0,1,1.0,29,1,0,255,0
24443,1,1.0,211,0,0,0.0,71,0,0,255,1
24444,0,0.0,1,0,1,1.0,233,0,0,255,0
24445,1,1.0,255,1,0,0.0,39,1,0,114,1
24446,0,0.06,14,0,1,1.0,253,1,0,255,0
24447,1,1.0,255,1,0,0.0,10,1,0,179,1
24448,0,0.33,10,0,1,1.0,12,0,0,255,0
24449,1,1.0,255,1,0,0.0,4,1,0,255,1
24450,1,1.0,255,1,0,0.0,9,1,0,255,1
24451,1,0.2,1,0,0,0.0,5,0,0,255,1
24452,1,1.0,254,0,0,0.0,73,0,0,255,1
24453,0,0.13,19,0,1,1.0,149,0,0,255,0
24454,1,1.0,255,1,0,0.0,1,1,0,31,1
24455,1,1.0,7,0,0,0.0,1,0,0,111,1
24456,1,1.0,156,1,0,0.0,1,0,0,7,1
24457,0,0.13,16,0,0,0.0,126,0,0,255,0
24458,0,0.06,10,0,0,0.0,173,0,0,255,0
24459,0,0.11,20,0,1,1.0,184,0,1,255,0
24460,1,1.0,174,1,0,0.0,1,0,0,39,1
24461,1,1.0,255,1,0,0.0,6,1,0,42,1
24462,0,0.2,17,0,1,1.0,5,0,1,255,0
24463,0,0.01,2,0,1,1.0,200,0,0,255,0
24464,0,0.01,3,0,1,1.0,261,0,0,255,0
24465,1,1.0,255,1,0,0.25,4,1,0,4,1
24466,1,1.0,44,1,0,0.0,1,0,0,126,1
24467,1,1.0,70,0,0,0.0,70,0,1,255,0
24468,1,1.0,255,0,0,0.0,104,0,0,255,1
24469,1,1.0,2,0,0,0.0,2,0,0,255,0
24470,0,0.03,3,0,0,0.0,104,0,0,255,0
24471,1,0.33,26,1,0,0.0,3,0,0,138,1
24472,1,1.0,20,0,0,0.0,20,0,1,223,0
24473,0,0.03,5,0,0,0.0,200,0,0,255,0
24474,0,0.02,27,0,1,1.0,267,0,1,255,0
24475,0,0.01,11,0,1,1.0,261,0,0,255,0
24476,0,0.06,7,0,1,1.0,113,0,1,112,0
24477,1,1.0,255,1,0,0.0,12,1,0,12,1
24478,0,0.11,8,0,0,0.0,76,0,0,255,0
24479,0,0.17,25,0,1,1.0,147,0,1,255,0
24480,1,1.0,180,0,0,0.0,180,0,0,255,0
24481,0,0.15,18,0,0,0.0,123,0,0,255,0
24482,0,0.0,1,0,1,1.0,202,0,0,255,0
24483,0,0.19,13,0,1,1.0,74,0,1,255,0
24484,1,1.0,255,1,0,0.0,8,1,0,255,1
24485,1,1.0,35,1,0,0.0,3,0,0,189,1
24486,1,1.0,255,1,0,0.0,4,1,0,4,1
24487,1,1.0,255,1,0,0.0,8,1,0,255,1
24488,0,0.02,4,0,1,1.0,229,0,0,255,0
24489,0,0.02,6,0,0,0.0,255,0,0,255,0
24490,1,1.0,29,0,0,0.0,511,0,0,255,0
24491,1,1.0,76,0,0,0.0,52,0,0,170,0
24492,0,0.01,2,0,1,1.0,262,0,0,255,0
24493,0,0.02,4,0,1,1.0,274,0,0,255,0
24494,1,1.0,255,1,0,0.0,8,1,0,255,1
24495,0,0.09,17,0,1,1.0,194,0,0,255,0
24496,1,1.0,255,0,0,0.0,151,0,0,255,1
24497,1,1.0,249,0,0,0.0,78,0,0,255,1
24498,1,1.0,253,1,0,0.0,2,1,0,156,1
24499,0,0.02,16,0,1,1.0,174,0,1,255,0
24500,1,1.0,42,0,0,0.0,1,0,0,3,0
24501,1,1.0,17,1,0,0.0,1,0,0,5,0
24502,0,1.0,1,0,0,0.0,1,0,0,255,0
24503,0,1.0,9,1,0,1.0,1,0,0,88,1
24504,1,1.0,189,1,0,0.0,2,0,0,108,1
24505,1,1.0,255,1,0,0.0,33,1,0,33,1
24506,0,0.0,1,0,0,0.09,378,0,0,255,0
24507,1,1.0,254,0,0,0.0,55,0,0,255,1
24508,1,1.0,255,0,0,0.0,211,0,0,255,1
24509,0,0.11,22,0,0,0.0,83,0,1,255,0
24510,1,1.0,64,1,0,0.0,1,0,0,247,1
24511,0,0.03,3,0,1,1.0,103,0,0,255,0
24512,1,1.0,163,1,0,0.0,1,0,0,192,1
24513,0,0.0,1,0,0,0.08,458,0,0,255,0
24514,1,1.0,255,1,0,0.0,2,1,0,111,1
24515,0,0.0,1,0,0,0.09,508,0,0,255,0
24516,1,0.06,3,0,0,0.0,54,0,0,255,0
24517,1,1.0,255,1,0,0.0,9,1,0,227,1
24518,0,0.05,1,0,1,1.0,21,0,0,255,0
24519,1,1.0,255,1,0,0.0,5,1,0,53,1
24520,1,1.0,255,1,0,0.0,4,1,0,64,1
24521,0,0.08,15,0,1,1.0,184,0,0,255,0
24522,1,1.0,239,1,0,0.0,4,1,0,82,1
24523,1,1.0,255,1,0,0.0,1,1,0,1,1
24524,0,1.0,1,0,0,0.0,1,0,1,255,0
24525,1,1.0,1,0,0,0.0,1,0,0,255,1
24526,1,1.0,255,1,0,0.0,1,1,0,134,1
24527,1,1.0,255,1,0,0.0,10,1,0,255,1
24528,1,1.0,200,0,0,0.0,77,0,0,135,1
24529,1,1.0,242,1,0,0.0,1,0,0,198,1
24530,0,1.0,2,0,0,0.0,2,0,1,255,0
24531,1,1.0,2,0,0,0.0,2,0,1,205,0
24532,0,0.07,16,0,0,0.0,220,0,0,255,0
24533,0,0.03,12,0,1,1.0,257,0,1,255,0
24534,1,1.0,255,1,0,0.0,10,1,0,10,1
24535,0,0.09,6,0,1,1.0,143,0,0,255,0
24536,1,1.0,255,0,0,0.0,296,0,0,255,0
24537,1,1.0,157,0,0,0.0,1,0,0,1,0
24538,0,0.13,17,0,1,1.0,134,0,0,255,0
24539,0,0.02,4,0,0,0.0,207,0,0,255,0
24540,0,0.03,5,0,1,1.0,146,0,0,255,0
24541,1,0.32,10,0,0,0.0,31,0,1,255,0
24542,0,1.0,2,0,0,0.0,1,0,1,5,0
24543,1,1.0,254,0,0,0.0,125,0,0,255,1
24544,0,0.08,20,0,1,1.0,236,0,0,255,0
24545,1,1.0,255,1,0,0.0,1,1,0,47,1
24546,0,1.0,85,0,0,0.0,1,1,0,8,1
24547,1,1.0,255,1,0,0.0,2,1,0,10,1
24548,1,1.0,255,1,0,0.0,4,1,0,255,1
24549,1,1.0,255,1,0,0.0,12,1,0,255,1
24550,1,1.0,129,1,0,0.0,1,0,0,67,1
24551,0,0.08,3,0,1,1.0,237,0,1,255,0
24552,1,1.0,251,0,0,0.0,199,0,0,255,1
24553,0,0.07,19,0,1,1.0,249,0,1,255,0
24554,1,1.0,255,1,0,0.0,11,1,0,11,1
24555,0,0.01,1,0,0,0.01,74,0,1,255,0
24556,0,0.16,30,0,1,1.0,116,0,1,255,0
24557,1,1.0,131,0,0,0.0,1,0,0,84,1
24558,1,1.0,255,1,0,0.0,4,1,0,17,1
24559,0,0.17,2,0,1,0.75,12,0,0,255,0
24560,1,1.0,255,1,0,0.0,3,1,0,31,1
24561,1,1.0,255,1,0,0.0,32,1,0,255,1
24562,0,0.08,23,0,1,1.0,284,0,0,255,0
24563,1,1.0,203,0,0,0.0,1,0,0,3,0
24564,1,1.0,237,0,0,0.0,70,0,0,255,1
24565,0,0.12,6,0,1,1.0,133,0,1,255,0
24566,0,0.12,7,0,1,1.0,96,0,1,255,0
24567,0,0.15,20,0,1,1.0,137,0,0,255,0
24568,1,1.0,44,1,0,0.0,1,0,0,255,0
24569,0,0.01,2,0,1,1.0,255,0,0,255,0
24570,1,1.0,255,1,0,0.0,17,1,0,255,1
24571,0,0.09,19,0,1,1.0,211,0,0,255,0
24572,0,0.09,10,0,1,1.0,124,0,1,255,0
24573,0,0.03,3,0,1,1.0,103,0,0,255,0
24574,0,1.0,144,0,0,0.0,1,1,0,176,1
24575,1,1.0,255,0,0,0.0,109,0,0,255,1
24576,1,1.0,255,1,0,0.0,18,1,0,217,1
24577,0,0.03,1,0,1,1.0,146,0,1,255,0
24578,0,0.39,7,0,1,1.0,18,0,0,255,0
24579,1,0.09,1,1,0,0.09,11,0,0,59,1
24580,1,0.5,6,0,0,0.0,2,0,0,60,1
24581,0,0.04,9,0,1,1.0,177,0,0,255,0
24582,1,1.0,61,0,0,0.0,1,0,0,4,0
24583,1,0.99,236,0,0,0.0,70,0,0,255,1
24584,1,1.0,255,1,0,0.0,25,1,0,255,1
24585,0,0.1,23,0,1,1.0,237,0,0,255,0
24586,0,0.08,19,0,1,1.0,251,0,0,255,0
24587,1,1.0,30,1,0,0.0,2,0,0,255,1
24588,1,1.0,255,1,0,0.0,3,1,0,101,1
24589,1,1.0,255,1,0,0.0,3,1,0,255,1
24590,1,1.0,206,1,0,0.0,1,0,0,254,1
24591,1,1.0,255,1,0,0.0,6,1,0,212,1
24592,1,1.0,255,0,0,0.12,8,1,0,255,1
24593,1,1.0,255,1,0,0.5,2,1,0,255,1
24594,1,1.0,255,1,0,0.0,32,1,0,255,1
24595,0,0.08,23,0,1,1.0,273,0,0,255,0
24596,1,1.0,249,1,0,0.0,8,1,0,255,1
24597,1,1.0,255,1,0,0.0,7,1,0,255,1
24598,1,1.0,136,1,0,0.0,2,1,0,13,1
24599,0,0.07,16,0,1,1.0,123,0,1,255,0
24600,1,1.0,255,1,0,0.0,15,1,0,30,1
24601,0,0.5,1,0,0,0.0,2,0,1,255,0
24602,1,1.0,255,1,0,0.0,2,1,0,255,1
24603,0,0.14,18,0,1,1.0,133,0,1,255,0
24604,0,0.0,2,0,1,1.0,230,0,0,255,0
24605,0,0.09,6,0,1,1.0,127,0,0,255,0
24606,1,0.33,31,0,0,0.0,6,0,0,204,1
24607,1,1.0,252,1,0,0.0,5,1,0,255,1
24608,1,1.0,254,0,0,0.0,122,0,0,255,1
24609,0,1.0,255,0,0,0.0,2,1,0,12,1
24610,1,1.0,255,1,0,0.0,1,1,0,19,1
24611,1,1.0,195,1,0,0.0,1,0,0,90,1
24612,1,1.0,255,1,0,0.0,15,1,0,202,1
24613,1,1.0,255,1,0,0.0,5,1,0,169,1
24614,1,1.0,6,0,0,0.0,1,0,0,20,1
24615,1,1.0,29,1,0,0.0,1,0,0,105,1
24616,0,0.04,10,0,1,1.0,277,0,0,255,0
24617,0,0.06,13,0,1,1.0,214,0,0,255,0
24618,0,0.05,14,0,1,1.0,300,0,0,255,0
24619,0,0.9,9,0,1,1.0,10,0,0,255,0
24620,1,1.0,255,1,0,0.0,11,1,0,255,1
24621,1,1.0,255,1,0,0.0,1,1,0,93,1
24622,0,1.0,5,0,1,1.0,5,0,0,255,0
24623,1,0.99,254,0,0,0.0,143,0,0,255,1
24624,0,0.05,12,0,0,0.0,232,0,0,255,0
24625,0,0.12,13,0,0,0.0,113,0,0,255,0
24626,1,1.0,254,0,0,0.0,116,0,0,255,1
24627,1,1.0,255,1,0,0.0,17,1,0,255,1
24628,1,1.0,255,1,0,0.0,9,1,0,255,1
24629,1,1.0,255,0,0,0.0,408,0,0,255,1
24630,1,1.0,255,1,0,0.0,8,1,0,73,1
24631,1,0.11,2,0,0,0.0,18,0,0,255,0
24632,1,1.0,255,1,0,0.0,19,1,0,52,1
24633,0,1.0,245,1,0,0.0,1,1,0,255,1
24634,1,1.0,97,0,0,0.0,211,0,0,136,1
24635,1,1.0,255,1,0,0.0,2,1,0,2,1
24636,0,0.06,9,0,0,0.0,147,0,0,255,0
24637,0,0.17,16,0,1,1.0,92,0,1,255,0
24638,1,1.0,255,1,0,0.0,40,1,0,40,1
24639,0,0.01,17,0,1,1.0,81,0,0,255,0
24640,0,1.0,255,0,0,0.0,1,1,0,2,1
24641,1,1.0,32,0,0,0.0,1,0,0,4,0
24642,1,1.0,255,0,0,0.0,59,0,0,255,0
24643,1,1.0,175,0,0,0.0,511,0,0,255,0
24644,0,0.07,13,0,1,1.0,228,0,1,255,0
24645,1,1.0,253,0,0,0.0,76,0,0,255,1
24646,0,0.08,14,0,1,1.0,64,0,0,255,0
24647,0,0.08,17,0,1,1.0,222,0,0,255,0
24648,1,1.0,99,0,0,0.0,1,0,0,1,0
24649,0,1.0,255,0,1,1.0,1,1,0,1,1
24650,1,1.0,255,1,0,0.0,9,1,0,255,1
24651,1,1.0,255,1,0,0.0,2,1,0,84,1
24652,1,1.0,250,1,0,0.0,4,1,0,124,1
24653,0,0.02,6,0,1,1.0,258,0,0,255,0
24654,1,1.0,63,0,0,0.0,1,0,0,3,0
24655,0,0.03,7,0,1,1.0,277,0,1,255,0
24656,1,1.0,255,0,0,0.0,131,0,0,255,1
24657,1,1.0,255,1,0,0.0,11,1,0,63,1
24658,1,1.0,255,1,0,0.0,1,1,0,43,1
24659,1,1.0,80,0,0,0.0,511,0,0,255,0
24660,0,1.0,1,0,0,0.0,1,0,1,255,0
24661,0,0.0,1,0,0,0.05,511,0,0,255,0
24662,1,1.0,253,1,0,0.0,5,1,0,255,1
24663,1,1.0,97,0,0,0.0,511,0,0,255,0
24664,1,1.0,255,1,0,0.0,2,1,0,127,1
24665,0,0.03,6,0,1,1.0,184,0,0,255,0
24666,1,0.5,228,0,0,0.0,2,0,0,250,1
24667,1,0.33,2,0,0,0.0,6,0,0,255,1
24668,0,0.07,1,0,1,1.0,267,0,0,255,0
24669,1,1.0,255,1,0,0.0,7,1,0,187,1
24670,0,0.08,18,0,1,1.0,227,0,1,255,0
24671,1,1.0,109,1,0,0.0,9,0,0,23,1
24672,0,1.0,255,1,0,0.5,2,1,0,34,1
24673,0,1.0,255,1,0,0.0,4,1,0,138,1
24674,1,1.0,251,0,0,0.0,61,0,0,255,1
24675,0,1.0,1,0,0,1.0,1,0,1,56,0
24676,0,0.11,11,0,1,1.0,101,0,0,255,0
24677,1,1.0,188,0,0,0.0,148,0,0,255,1
24678,0,0.06,18,0,1,0.86,163,0,1,255,0
24679,1,1.0,143,1,0,0.0,9,1,0,25,1
24680,1,1.0,22,1,0,0.0,2,0,0,2,0
24681,1,1.0,255,1,0,0.0,14,1,0,255,1
24682,1,1.0,87,1,0,0.0,11,0,0,42,1
24683,1,1.0,150,0,0,0.0,150,0,0,255,0
24684,1,1.0,255,1,0,0.0,13,1,0,102,1
24685,1,1.0,254,0,0,0.0,259,0,0,255,1
24686,0,1.0,2,0,0,0.0,2,0,1,255,0
24687,1,1.0,255,1,0,0.0,1,1,0,105,1
24688,0,0.03,2,0,1,1.0,117,0,0,255,0
24689,1,1.0,3,0,0,0.0,2,0,0,255,1
24690,0,0.19,20,0,1,1.0,103,0,1,255,0
24691,1,1.0,255,1,0,0.0,10,1,0,244,1
24692,1,1.0,255,1,0,0.0,19,1,0,97,1
24693,0,0.14,20,0,1,1.0,142,0,0,255,0
24694,1,1.0,88,1,0,0.0,2,1,0,88,0
24695,1,1.0,254,0,0,0.0,45,0,0,255,1
24696,1,1.0,80,0,0,0.0,1,0,0,2,0
24697,1,1.0,59,1,0,0.0,1,0,0,96,1
24698,1,1.0,81,0,0,0.0,1,0,0,1,0
24699,0,0.01,4,0,1,1.0,246,0,0,255,0
24700,0,0.01,15,0,1,1.0,112,0,0,255,0
24701,1,0.99,253,0,0,0.0,111,0,0,255,1
24702,1,1.0,255,1,0,0.0,30,1,0,152,1
24703,0,0.05,10,0,1,1.0,182,0,0,255,0
24704,1,1.0,48,1,0,0.0,1,0,0,16,0
24705,0,0.24,68,0,1,1.0,68,0,0,255,0
24706,1,1.0,255,1,0,0.0,1,1,0,23,1
24707,1,1.0,53,0,0,0.0,1,0,0,1,0
24708,0,0.0,1,0,0,0.08,491,0,0,255,0
24709,1,1.0,255,1,0,0.0,2,1,0,255,1
24710,0,1.0,227,0,0,0.0,1,1,0,16,1
24711,1,1.0,255,1,0,0.0,2,1,0,28,1
24712,0,0.01,16,0,1,1.0,210,0,1,255,0
24713,1,1.0,135,0,0,0.0,1,0,0,1,0
24714,0,0.03,7,0,1,1.0,266,0,0,255,0
24715,1,1.0,255,1,0,0.0,18,1,0,255,1
24716,0,0.0,1,0,1,1.0,271,0,0,255,0
24717,1,1.0,131,1,0,0.0,1,0,0,161,1
24718,1,1.0,255,1,0,0.0,7,1,0,31,1
24719,0,0.02,6,0,1,1.0,300,0,0,255,0
24720,1,1.0,55,0,0,0.0,1,0,0,48,1
24721,1,1.0,255,1,0,0.0,12,1,0,54,1
24722,1,1.0,3,0,0,0.0,1,0,0,255,1
24723,0,0.93,14,0,1,1.0,15,0,0,255,0
24724,0,0.04,12,0,0,0.0,284,0,0,255,0
24725,0,0.02,8,0,1,1.0,109,0,1,255,0
24726,0,0.05,11,0,1,1.0,231,0,1,255,0
24727,1,1.0,255,1,0,0.0,16,1,0,186,1
24728,1,1.0,255,1,0,0.0,2,1,0,2,1
24729,1,1.0,255,1,0,0.0,5,1,0,255,1
24730,0,0.01,11,0,0,0.0,78,0,0,203,0
24731,0,0.28,65,0,1,1.0,18,0,0,255,0
24732,0,0.0,1,0,0,0.0,239,0,0,255,0
24733,0,0.06,12,0,1,1.0,223,0,1,255,0
24734,1,1.0,255,1,0,0.0,6,1,0,255,1
24735,1,1.0,42,1,0,0.0,2,0,0,196,1
24736,1,1.0,254,0,0,0.0,308,0,0,255,1
24737,1,1.0,101,0,0,0.0,1,0,1,255,0
24738,1,1.0,255,1,0,0.0,4,1,0,38,1
24739,1,1.0,254,0,0,0.0,46,0,0,255,1
24740,1,1.0,255,1,0,0.0,8,1,0,8,1
24741,1,1.0,255,1,0,0.0,5,1,0,192,1
24742,0,1.0,24,1,0,1.0,1,0,0,109,1
24743,0,1.0,255,0,0,0.0,1,1,0,5,1
24744,1,1.0,255,1,0,0.0,9,1,0,255,1
24745,1,1.0,203,0,0,0.0,266,0,0,255,1
24746,1,1.0,255,1,0,0.0,4,1,0,46,1
24747,1,1.0,255,1,0,0.0,4,1,0,73,1
24748,0,1.0,2,0,0,0.0,2,0,0,255,0
24749,0,0.01,3,0,1,1.0,300,0,0,255,0
24750,0,0.25,11,0,1,1.0,8,0,0,255,0
24751,1,1.0,208,1,0,0.0,2,1,0,208,0
24752,1,1.0,48,0,0,0.0,1,0,0,4,0
24753,0,0.16,20,0,1,1.0,128,0,0,255,0
24754,1,0.14,2,0,0,0.0,14,0,1,255,0
24755,0,0.0,1,0,0,0.1,511,0,0,255,0
24756,1,1.0,255,1,0,0.0,15,1,0,61,1
24757,1,1.0,255,0,0,0.0,191,0,0,255,1
24758,0,0.1,25,0,1,1.0,261,0,0,255,0
24759,0,0.0,1,0,1,1.0,258,0,0,255,0
24760,0,0.0,1,0,0,0.1,511,0,0,255,0
24761,0,0.5,59,0,1,1.0,22,0,0,255,0
24762,0,0.01,3,0,1,1.0,235,0,0,255,0
24763,1,0.5,2,0,0,0.0,4,0,0,255,1
24764,0,1.0,2,0,0,0.0,2,0,1,255,0
24765,1,1.0,58,0,0,0.0,1,0,0,1,0
24766,1,1.0,255,1,0,0.0,5,1,0,149,1
24767,1,1.0,44,1,0,0.0,1,0,0,255,1
24768,1,1.0,255,1,0,0.0,1,1,0,255,1
24769,1,1.0,255,1,0,0.0,7,1,0,128,1
24770,1,1.0,255,1,0,0.0,1,1,0,255,1
24771,1,1.0,58,1,0,0.0,1,0,0,255,1
24772,1,1.0,255,1,0,0.0,1,1,0,8,1
24773,1,1.0,9,1,0,0.0,1,0,0,255,1
24774,1,1.0,3,0,0,0.0,1,0,0,255,1
24775,1,1.0,137,1,0,0.0,1,0,0,255,1
24776,0,0.01,1,0,0,0.07,190,0,1,255,0
24777,1,1.0,157,1,0,0.0,12,1,0,59,1
24778,1,1.0,255,1,0,0.0,4,1,0,4,1
24779,1,1.0,255,1,0,0.0,3,1,0,3,1
24780,1,1.0,138,0,0,0.0,1,0,0,2,0
24781,1,1.0,190,0,0,0.0,511,0,0,255,0
24782,0,0.01,17,0,1,1.0,144,0,1,255,0
24783,1,1.0,1,0,0,0.0,1,0,0,255,1
24784,0,0.04,10,0,0,0.0,277,0,0,255,0
24785,1,1.0,255,1,0,0.0,9,1,0,79,1
24786,1,1.0,58,1,0,0.0,1,0,0,109,1
24787,1,1.0,167,0,0,0.0,1,0,1,169,1
24788,1,1.0,255,1,0,0.0,10,1,0,30,1
24789,1,1.0,255,1,0,0.0,2,1,0,8,1
24790,0,0.08,15,0,1,1.0,215,0,1,255,0
24791,1,1.0,11,1,0,0.0,1,0,0,255,1
24792,1,1.0,138,1,0,0.0,1,0,0,165,1
24793,0,0.07,17,0,1,1.0,190,0,1,255,0
24794,1,1.0,7,1,0,0.0,4,1,0,4,1
24795,1,1.0,255,0,0,0.0,97,0,0,255,1
24796,1,1.0,255,1,0,0.0,32,1,0,255,1
24797,0,0.08,19,0,1,1.0,245,0,0,255,0
24798,1,1.0,231,0,0,0.0,170,0,0,255,1
24799,1,1.0,255,1,0,0.0,6,1,0,62,1
24800,1,1.0,255,1,0,0.0,9,1,0,59,1
24801,1,1.0,145,1,0,0.0,1,0,0,87,1
24802,0,0.04,8,0,1,1.0,206,0,0,255,0
24803,1,1.0,255,1,0,0.0,8,1,0,255,1
24804,1,1.0,185,1,0,0.0,1,0,0,25,1
24805,1,1.0,255,1,0,0.0,8,1,0,44,1
24806,0,0.02,4,0,0,0.0,207,0,0,255,0
24807,0,0.06,16,0,1,1.0,251,0,1,255,0
24808,0,0.01,2,0,1,1.0,252,0,0,255,0
24809,0,0.05,15,0,0,0.0,277,0,0,255,0
24810,1,1.0,7,0,0,0.0,5,0,0,155,0
24811,0,0.12,9,0,1,1.0,144,0,0,255,0
24812,1,1.0,249,0,0,0.0,1,0,0,1,0
24813,0,0.14,13,0,1,1.0,91,0,0,255,0
24814,1,1.0,246,1,0,0.0,4,1,0,255,1
24815,0,0.01,3,0,1,1.0,267,0,0,255,0
24816,0,0.07,20,0,1,1.0,229,0,1,255,0
24817,0,0.25,57,0,1,1.0,59,0,0,221,0
24818,0,0.13,18,0,1,1.0,135,0,0,255,0
24819,1,1.0,123,1,0,0.0,1,1,0,127,1
24820,0,0.04,10,0,0,0.0,280,0,0,255,0
24821,0,0.0,1,0,1,1.0,205,0,0,255,0
24822,1,1.0,255,1,0,0.5,2,1,0,27,1
24823,1,1.0,255,1,0,0.0,1,1,0,162,1
24824,0,0.03,4,0,1,1.0,120,0,1,255,0
24825,1,1.0,255,1,0,0.0,7,1,0,203,1
24826,0,0.01,14,0,1,1.0,207,0,0,255,0
24827,1,1.0,255,1,0,0.0,20,1,0,66,1
24828,1,0.29,50,0,0,0.0,17,0,1,255,0
24829,1,1.0,255,1,0,0.0,11,1,0,255,1
24830,0,1.0,2,0,0,0.0,1,0,1,10,0
24831,0,0.05,6,0,0,0.0,133,0,0,255,0
24832,1,1.0,195,0,0,0.0,1,0,0,1,0
24833,1,1.0,228,1,0,0.0,7,1,0,228,1
24834,1,1.0,254,0,0,0.0,178,0,0,255,1
24835,1,1.0,255,1,0,0.0,5,1,0,255,1
24836,1,1.0,255,1,0,0.0,3,1,0,9,1
24837,0,1.0,154,1,0,1.0,1,0,0,32,1
24838,1,1.0,1,0,0,0.0,1,0,0,255,1
24839,1,1.0,255,1,0,0.0,3,1,0,8,1
24840,1,1.0,247,0,0,0.0,1,0,0,3,0
24841,0,0.06,13,0,1,1.0,231,0,0,255,0
24842,1,1.0,255,1,0,0.0,1,1,0,45,1
24843,0,0.06,19,0,1,1.0,213,0,1,255,0
24844,0,0.01,18,0,1,1.0,202,0,0,255,0
